31180,1,driverScript,6/05/2017 19:55:53 PM,Failed,6/05/2017 19:55:22 PM,basic.step,OFT,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,411,Passed,"",basic.init,
"Iteration Total (sec)",,30395,Failed,"",basic.iteration,
"Call Function: driverLibrary.scm_fn_loadEnvFile",,29598,Passed,"",basic.stepGroup,
"Info",,2,Passed,"Comments: inside scm_fn_loadEnvFile() function",basic.comment,
"Info",,0,Passed,"Comments: Environment File Location entered through Console : C:\Users\sthawali\Documents\Training\OATS\Environment_File.xml",basic.comment,
"Info",,0,Passed,"Comments: Environment File Location inside scm_fn_loadEnvFile function before returning: C:\Users\sthawali\Documents\Training\OATS\Environment_File.xml",basic.comment,
"Info",,1,Passed,"Comments: Printing repository name default",basic.comment,
"Call Function: driverLibrary.scm_fn_xmlReader",,62,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: reUsableScriptLocation Name BEFORE concinate null",basic.comment,
"Failure",,4,Failed,"SCM_REUSABLE_SCRIPTS_LOCATION is not entered in the environment file.",basic.comment,
"Failure",,1,Failed,"Exception occurred in driver file:SCM_REUSABLE_SCRIPTS_LOCATION is not entered in the environment file.",basic.comment,
"Finish Total (sec)",,96,Passed,"",basic.finish,
