14965,1,HCM_Reversing_Termination_0204,3/28/2021 14:33:38 PM,0,Failed,3/28/2021 14:33:23 PM,basic.step,HCM Employee Relations,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,1087,Passed,"",basic.init,
"Launch Browser: Chrome 89.0.4389.90",,642,Passed,"",basic.step,
"Iteration Total (sec)",,13463,Failed,"",basic.iteration,
"Navigate https://login-epod-dev1-saasfaprod1.fa.ocs.oraclecloud.com/",,127,Passed,"",ft.action,
"Maximize window(""@index='0'"")",,46,Passed,"",ft.action,
"WaitForPage https://fa-epod-dev1-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/faces/AtkHomePageWelcome?_afrLoop=2027214604784286&_afrWindowMode=0&_afrWindowId=scft610su&_adf.ctrl-state=10q5vu5jqq_1&_afrFS=16&_afrMT=screen&_afrMFW=1280&_afrMFH=534&_afrMFD...",,7184,Passed,"",web.pageComplete,
"Frame (URL=https://fa-epod-dev1-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/afr/blank.html)",,0,Passed,"",web.frame,
"SetText textBox(""@id='userid'"") khanmma@maaden.com.sa",,71,Passed,"",ft.action,
"PressTab textBox(""@id='userid'"")",,377,Passed,"",ft.action,
"Failed to playback",,4475,Failed,"",ft.action,
"setPassword",,4249,Failed,"Failed to playback: No browser launched.",ft.action,
"Finish Total (sec)",,44,Passed,"",basic.finish,
