93816,1,HCM_SickLeavebyJobLevel_0_to_6_Employee_0241,5/23/2021 19:47:01 PM,0,Failed,5/23/2021 19:45:27 PM,basic.step,Absence,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,3070,Passed,"",basic.init,
"Launch Browser: Chrome 90.0.4430.212",,2645,Passed,"",basic.step,
"Iteration Total (sec)",,29376,Failed,"",basic.iteration,
"Call Function: HCM_Aprove_Request.run",,29205,Failed,"",basic.stepGroup,
"Navigate https://login-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/",,77,Passed,"",ft.action,
"Maximize window(""@index='0'"")",,24,Passed,"",ft.action,
"WaitForPage https://login-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DJf2rPRfnQiG5ikmquEq0RT4ncEt3OIxwqFlnfvIMuPJYQYk%2F70yUCA7Jr1YtIV34Xv1KSmDRX4HlrLUEkSpX%2BQZGDBes0LGdxc6tatoZUmsaqT4exVhHEOArW1EJepY1INPog3iPK08k64...",,5329,Passed,"",web.pageComplete,
"SetText textBox(""@id='userid'"") Hussainmah@maaden.com.sa",,71,Passed,"",ft.action,
"PressTab textBox(""@id='userid'"")",,315,Passed,"",ft.action,
"SetPassword textBox(""@id='password'"") ******",,76,Passed,"",ft.action,
"Click button(""@id='btnActive'"")",,214,Passed,"",ft.action,
"WaitForPage https://login-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DJf2rPRfnQiG5ikmquEq0RT4ncEt3OIxwqFlnfvIMuPJYQYk%2F70yUCA7Jr1YtIV34Xv1KSmDRX4HlrLUEkSpX%2BQZGDBes0LGdxc6tatoZUmsaqT4exVhHEOArW1EJepY1INPog3iPK08k64...",,1322,Passed,"",web.pageComplete,
"focus",,1241,Passed,"",ft.action,
"Think: 1.147 (sec).",,1169,Passed,"",basic.comment,
"DoubleClick link(""@id='pt1:commandLink1'"")",,50,Passed,"",ft.action,
"WaitForPage https://fa-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/faces/AtkHomePageWelcome?_adf.ctrl-state=r3g1jiq06_1&_adf.no-new-window-redirect=true&_afrLoop=6882681377490058&_afrWindowMode=2&_afrWindowId=null&_afrFS=16&_afrMT=screen&_afrM...",,1421,Passed,"",web.pageComplete,
"Frame (URL=https://fa-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Unexpected Failure",,0,Failed,"basic Caused by: NullPointerException occured.",basic.step,
"Think: 3.147 (sec).",,3183,Passed,"",basic.comment,
"Click link(""@text='Tools'"")",,209,Passed,"",ft.action,
"Think: 2.712 (sec).",,2725,Passed,"",basic.comment,
"Click link(""@text='Worklist'"")",,215,Passed,"",ft.action,
"Think: 2.727 (sec).",,2746,Passed,"",basic.comment,
"Click link(""@text='My Tasks'"")",,2516,Passed,"",ft.action,
"Think: 2.516 (sec).",,2529,Passed,"",basic.comment,
"Click link(""@id='pt1:_FOr1:1:_FONSr2:0:_FOTsr1:0:pt1:r3:1:tldc:vlddc:vsdfsdftpdc:dc1:dc_np1:wvemi'"")",,195,Passed,"",ft.action,
"Think: 2.21 (sec).",,2221,Passed,"",basic.comment,
"Finish Total (sec)",,61009,Failed,"",basic.finish,
"Find Object",,60773,Failed,"Find Object timeout. Detail information:{{obj.HCM_SickLeavebyJobLevel_0_to_6_Employee_0241.web_window_1}} = /web:window[@index='1' or @title='Approval of Sick Leave Absence Request for Mazhar Usmani Mohammad Ayub Khan from 2021-05-19 to 2021-05-19'].",ft.action,
