97716,1,HCM_Aprove_Request,5/23/2021 16:16:05 PM,0,Failed,5/23/2021 16:14:27 PM,basic.step,Absence,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,7119,Passed,"",basic.init,
"Launch Browser: Chrome 90.0.4430.212",,6738,Passed,"",basic.step,
"Iteration Total (sec)",,90233,Failed,"",basic.iteration,
"Navigate https://login-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/",,85,Passed,"",ft.action,
"Maximize window(""@index='0'"")",,34,Passed,"",ft.action,
"WaitForPage https://login-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DDVtpMkyJnh3fIozuWm1OKzF3Zdb5EwpOH1uu8Bvn1UC7h2mqRt35kVjkwoK91GazLEj%2Fkyo%2F9zuXiZIrCZBTIBfk5lXUqPzJVVZuvJeH5WMP%2BE84%2BYlsIcC3hwQ%2B9k6XHtaLwRIS...",,5130,Passed,"",web.pageComplete,
"SetText textBox(""@id='userid'"") naseebn@maaden.com.sa",,86,Passed,"",ft.action,
"PressTab textBox(""@id='userid'"")",,264,Passed,"",ft.action,
"SetPassword textBox(""@id='password'"") ******",,71,Passed,"",ft.action,
"Click button(""@id='btnActive'"")",,200,Passed,"",ft.action,
"WaitForPage https://login-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DDVtpMkyJnh3fIozuWm1OKzF3Zdb5EwpOH1uu8Bvn1UC7h2mqRt35kVjkwoK91GazLEj%2Fkyo%2F9zuXiZIrCZBTIBfk5lXUqPzJVVZuvJeH5WMP%2BE84%2BYlsIcC3hwQ%2B9k6XHtaLwRIS...",,1335,Passed,"",web.pageComplete,
"focus",,1223,Passed,"",ft.action,
"Think: 1.147 (sec).",,1180,Passed,"",basic.comment,
"DoubleClick link(""@id='pt1:commandLink1'"")",,59,Passed,"",ft.action,
"WaitForPage https://fa-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/faces/AtkHomePageWelcome?_adf.ctrl-state=10emz9s3bj_1&_adf.no-new-window-redirect=true&_afrLoop=6870025282933887&_afrWindowMode=2&_afrWindowId=null&_afrFS=16&_afrMT=screen&_afr...",,1387,Passed,"",web.pageComplete,
"Frame (URL=https://fa-epod-test-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 3.147 (sec).",,3185,Passed,"",basic.comment,
"Click link(""@text='Tools'"")",,220,Passed,"",ft.action,
"Think: 2.712 (sec).",,2734,Passed,"",basic.comment,
"Click link(""@text='Worklist'"")",,218,Passed,"",ft.action,
"Think: 2.727 (sec).",,2742,Passed,"",basic.comment,
"Click link(""@text='My Tasks'"")",,2409,Passed,"",ft.action,
"Think: 2.516 (sec).",,2530,Passed,"",basic.comment,
"Click link(""@text='Initiated Tasks '"")",,200,Passed,"",ft.action,
"Think: 2.21 (sec).",,2226,Passed,"",basic.comment,
"Click link(""@id='pt1:_FOr1:1:_FONSr2:0:_FOTsr1:0:pt1:r3:1:tldc:taskTable:0:cl8'"")",,205,Passed,"",ft.action,
"Find Object",,60687,Failed,"Find Object timeout. Detail information:{{obj.HCM_Aprove_Request.web_window_1}} = /web:window[@index='1' or @title='Approval of Sick Leave Absence Request for Mazhar Usmani Mohammad Ayub Khan from 2021-05-19 to 2021-05-19'].",ft.action,
"Finish Total (sec)",,22,Passed,"",basic.finish,
