100848,1,HCM_ManageDepartments_Create_ExistingDepartment_0044,7/22/2020 01:19:33 AM,0,Failed,7/22/2020 01:17:52 AM,basic.step,Global HR(Admn),,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,3336,Passed,"",basic.init,
"Launch Browser: InternetExplorer 11.900.18362.0",,2636,Passed,"",basic.step,
"Iteration Total (sec)",,96656,Failed,"",basic.iteration,
"Info",,12,Passed,"Comments: Effective_Start_Date is : 1/1/20",basic.comment,
"Info",,0,Passed,"Comments: DepartmentName is : Sujit_Division_3",basic.comment,
"Call Function: HCM_LogIn_LogOut.run",,25706,Passed,"",basic.stepGroup,
"GetNextDatabankRecord: HCM_Search_ManagePosition_ByName_EmployeeCode_003",,2,Passed,"Data Used:[https://ejop-test.login.em2.oraclecloud.com/, Sujit.swain, Welcome123, 101447]",basic.resource,
"Navigate https://ejop-test.login.em2.oraclecloud.com/",,121,Passed,"Data Used:https://ejop-test.login.em2.oraclecloud.com/",ft.action,
"WaitForPage https://ejop-test.login.em2.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DMZGXTD0H3tTS8RXMgTsOsxIMHkk90sm5Pv%2FqN3685vQwgcB5yeXgnPpIEUHtLaS%2B9VTAs43b8j1X6QC3gIQeMa%2F8V2n7hAK3Mr9It1eNRExluggGTi9ZXbtelvgEkILBL6GNT03XHgYwdDVlar%2F85nvrL...",,11395,Passed,"",web.pageComplete,
"Maximize window(""@index='0'"")",,10,Passed,"",ft.action,
"SetText textBox(""@id='userid'"") Sujit.swain",,396,Passed,"Data Used:Sujit.swain",ft.action,
"SetPassword textBox(""@id='password'"") ******",,85,Passed,"Data Used:Welcome123",ft.action,
"Click button(""@text='Sign In '"")",,280,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/fscmUI/faces/AtkHomePageWelcome?_adf.no-new-window-redirect=true&_adf.ctrl-state=e57ipysj4_5&_afrLoop=4067205378827712&_afrWindowMode=2&_afrWindowId=null&_afrFS=16&_afrMT=screen&_afrMFW=1920&_afrMFH...",,8379,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/fscmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Click link(""@id='pt1:commandLink1'"")",,138,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/fscmUI/faces/FuseWelcome?_afrLoop=4067213307650135&_adf.ctrl-state=e57ipysj4_77",,3537,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/fscmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Click link(""@id='groupNode_workforce_management_2'"")",,267,Passed,"",ft.action,
"Click link(""@id='itemNode_workforce_management_workforce_structures_4'"")",,349,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/fscmUI/faces/FuseWelcome?_afrLoop=4067213307650135&_adf.ctrl-state=e57ipysj4_77#",,925,Passed,"",web.pageComplete,
